자치구,성별,연령대,야간상주지 변경횟수 평균,주간상주지 변경횟수 평균,평균 출근 소요시간 평균,평균 근무시간 평균,소액결재 사용횟수 평균,소액결재 사용금액 평균,최근 3개월 내 요금 연체 비율,SNS 사용횟수,평균 통화량,평균 문자량,평균 통화대상자 수,평균 문자대상자 수,데이터 사용량,평일 총 이동 횟수,휴일 총 이동 횟수 평균,집 추정 위치 평일 총 체류시간,집 추정 위치 휴일 총 체류시간,평일 총 이동 거리 합계,휴일 총 이동 거리 합계,지하철이동일수 합계,게임 서비스 사용일수,금융 서비스 사용일수,쇼핑 서비스 사용일수,동영상/방송 서비스 사용일수,유튜브 사용일수,넷플릭스 사용일수,배달 서비스 사용일수,배달_브랜드 서비스 사용일수,배달_식재료 서비스 사용일수,연령대_1,월
은평구,2,70,1.4,1.5,0.0,0.0,2.7,9060.6,4.55,-0.2,100.0,12.5,10.0,3.1,1.1,16.5,7.0,1417698.0,487565.7,352.3,213.5,8.0,32.6,22.7,37.1,10.7,-0.3,-0.6,6.7,3.3,1.7,70,5
은평구,2,75,1.4,1.1,0.0,0.0,2.7,7368.4,4.5,-0.3,77.8,16.7,7.8,2.6,0.5,12.0,5.4,1533540.6,537005.8,263.2,151.9,6.7,28.7,15.3,28.1,9.0,-0.7,-0.7,10.8,0.0,1.7,70,5
서대문구,1,25,2.1,4.0,58.7,523.6,2.5,7733.3,6.63,0.2,114.5,9.6,13.9,4.7,17.3,29.7,12.4,1027698.5,322933.5,717.6,357.6,14.1,74.7,105.9,111.0,31.1,0.3,-0.1,15.2,4.1,1.7,20,5
서대문구,1,30,1.9,2.8,64.5,564.1,2.4,6558.7,7.63,0.2,128.8,18.3,18.3,6.1,13.5,36.7,14.4,915167.2,308960.2,909.9,476.4,15.9,65.7,134.6,147.0,33.4,0.2,-0.1,15.7,5.8,1.7,30,5
서대문구,1,35,1.6,2.2,49.8,558.1,2.4,6576.2,4.79,0.2,117.4,16.4,20.7,6.6,13.5,33.7,12.9,984265.9,328443.8,834.5,457.2,14.7,65.3,137.7,162.4,31.9,0.1,-0.1,15.9,5.3,1.7,30,5
서대문구,1,40,1.7,2.1,60.9,562.3,2.4,5911.1,7.24,0.2,118.4,14.4,20.8,6.5,12.0,37.5,12.8,909455.4,309571.1,952.8,445.8,15.5,64.7,137.7,169.9,32.5,0.1,-0.2,13.4,4.8,1.7,40,5
서대문구,1,45,1.6,2.3,63.9,556.8,2.4,5272.4,4.13,0.1,110.9,14.9,19.6,6.3,8.1,37.8,12.8,899504.7,309132.1,1135.8,457.5,16.1,62.3,114.9,140.7,28.8,0.0,-0.4,9.0,5.1,1.7,40,5
서대문구,1,50,1.6,2.4,70.9,548.8,2.4,4452.7,5.03,0.0,105.0,15.2,20.9,6.7,5.5,39.0,13.1,946597.0,325059.4,1081.2,493.7,16.3,51.3,96.2,111.4,25.1,-0.1,-0.4,6.7,5.2,1.7,50,5
서대문구,1,55,1.5,2.5,70.2,534.2,2.8,5404.8,6.85,0.0,106.4,18.6,21.6,6.6,3.6,36.0,13.1,967989.7,318148.5,1045.3,504.1,15.6,43.9,86.1,83.8,20.4,-0.1,-0.5,9.3,4.6,1.7,50,5
서대문구,1,60,1.6,2.4,67.3,503.1,3.3,4055.6,6.5,0.0,81.7,19.1,19.0,6.3,3.1,31.7,12.5,1059985.6,353050.1,883.8,432.1,14.4,41.5,61.4,67.4,19.1,-0.1,-0.6,6.7,3.9,0.0,60,5
서대문구,1,70,1.5,1.6,0.0,0.0,0.0,2166.7,3.05,-0.2,48.9,18.0,11.8,3.8,1.0,20.4,8.0,1232100.5,399968.7,529.3,267.9,10.2,34.0,18.1,26.2,8.1,-0.3,-0.7,2.2,0.0,0.0,70,5
서대문구,1,75,1.3,1.0,0.0,0.0,1.7,4809.5,4.39,-0.2,45.6,8.3,9.0,2.9,0.9,16.1,7.5,1390316.7,458209.5,443.8,231.2,8.4,31.3,17.6,25.5,11.6,-0.5,-0.7,8.3,0.0,0.0,70,5
서대문구,2,20,1.9,3.2,63.8,485.6,2.7,6342.9,7.27,0.0,121.1,19.7,7.3,4.0,9.7,26.9,11.5,1096292.8,330730.4,636.9,312.2,12.9,40.6,68.5,106.4,20.5,0.1,-0.1,13.8,3.7,1.7,20,5
서대문구,2,25,1.9,3.2,50.8,552.3,2.9,7050.0,6.9,0.1,107.7,9.9,10.4,4.7,12.0,30.8,12.3,978519.1,318869.0,679.1,388.4,14.2,45.0,91.5,145.9,26.3,0.1,-0.1,15.3,3.3,1.7,20,5
서대문구,2,30,1.9,2.9,57.1,557.0,2.9,5238.1,9.28,0.1,94.4,11.7,12.8,5.5,9.3,29.3,12.6,1063620.4,346830.2,515.0,432.9,12.8,39.6,106.2,172.2,28.1,0.0,-0.1,14.4,4.1,1.7,30,5
서대문구,2,40,1.5,2.3,57.7,492.9,2.1,6080.2,3.79,0.0,110.2,10.6,13.6,5.8,6.1,30.2,11.0,1075784.7,360118.3,493.0,330.2,11.7,41.4,110.7,183.6,24.1,0.0,-0.3,11.9,3.2,1.7,40,5
서대문구,2,45,1.4,2.2,60.1,507.3,2.2,6496.3,6.92,-0.1,128.4,21.3,16.5,6.7,4.1,28.1,10.4,1096826.7,364222.5,563.1,336.6,11.3,39.5,88.0,137.5,18.5,-0.1,-0.4,9.2,3.4,1.7,40,5
서대문구,2,60,1.4,2.5,61.8,483.7,2.7,6209.9,6.19,-0.1,122.7,15.1,15.0,4.9,1.6,25.6,10.3,1204339.9,397805.2,474.2,339.8,9.6,36.4,50.7,66.2,11.0,-0.2,-0.6,6.0,5.0,1.7,60,5
서대문구,2,65,1.5,2.8,74.0,459.4,2.5,6466.7,5.68,-0.2,122.3,11.3,12.8,3.9,1.4,19.8,8.8,1269510.1,402618.8,448.5,286.7,9.2,34.3,29.6,51.3,12.5,-0.3,-0.6,7.9,1.7,1.7,60,5
서대문구,2,70,1.4,1.3,0.0,0.0,0.0,6000.0,3.14,-0.2,102.5,6.5,10.1,3.0,0.6,17.2,7.7,1324289.4,428640.7,369.9,203.1,8.1,31.7,18.2,25.7,6.8,-0.3,-0.6,3.6,0.0,1.7,70,5
서대문구,2,75,1.4,1.0,0.0,0.0,0.0,333.3,4.44,-0.3,82.4,11.1,8.0,2.4,0.6,11.5,5.8,1507510.9,495488.5,252.2,150.6,5.9,27.3,17.8,29.3,8.4,-0.6,-0.7,2.2,0.0,1.7,70,5
서대문구,1,20,2.5,4.2,71.8,469.8,2.2,5688.2,6.41,0.1,112.6,10.9,9.0,3.8,15.7,26.7,10.4,1177715.2,372664.6,651.5,314.7,11.8,72.7,76.7,88.7,27.9,0.3,-0.1,12.7,4.0,1.7,20,5
서대문구,1,25,2.0,3.6,78.5,553.8,2.7,7781.6,12.32,0.2,114.6,8.8,11.7,4.2,18.6,31.1,12.3,1056412.2,341272.6,798.3,375.3,15.4,73.0,105.8,123.9,31.1,0.3,-0.1,15.4,3.7,1.7,20,5
서대문구,1,30,1.9,2.9,68.3,587.1,2.1,6442.6,7.39,0.2,109.7,10.9,16.1,5.2,15.3,35.8,13.2,1025971.3,354268.5,949.0,480.2,16.9,69.8,129.6,149.1,32.7,0.2,-0.2,15.3,4.6,1.7,30,5
서대문구,1,35,1.9,2.5,71.4,573.1,2.3,7088.9,5.88,0.1,104.9,16.7,18.0,6.4,13.2,36.2,12.9,1003797.4,351351.5,1047.6,443.0,16.4,67.7,136.8,165.3,34.3,0.1,-0.2,13.8,5.0,1.7,30,5
서대문구,1,40,1.7,2.4,80.3,573.3,2.1,6846.9,8.33,0.1,116.4,14.5,19.8,6.3,10.6,38.0,12.7,969418.9,345413.5,1112.6,460.1,16.5,65.9,124.3,162.4,30.4,0.1,-0.3,13.0,4.6,1.7,40,5
서대문구,1,45,1.7,2.5,76.1,558.4,2.5,5500.0,8.28,0.1,113.5,19.6,20.9,6.8,6.7,37.0,12.3,991883.6,349660.1,1088.6,451.7,16.2,59.7,102.8,128.3,26.7,0.0,-0.4,9.2,4.2,1.7,40,5
서대문구,1,50,1.7,2.4,83.5,555.2,2.4,5401.9,7.41,0.0,101.0,20.9,20.1,6.4,5.6,37.1,11.9,985909.5,347855.0,1040.3,408.6,15.7,54.0,93.3,105.7,22.0,-0.1,-0.4,8.5,4.5,1.7,50,5
서대문구,1,55,1.7,2.4,72.8,548.2,2.3,5518.5,10.17,0.0,97.6,13.5,19.4,5.8,4.0,35.4,12.6,1026490.7,354613.0,1029.8,443.8,15.1,46.6,75.3,79.6,18.7,-0.1,-0.6,7.4,2.2,1.7,50,5
서대문구,1,60,1.6,2.3,81.9,541.9,2.0,5191.4,6.82,0.0,87.7,12.8,20.3,5.7,2.7,33.1,12.8,1079162.3,366203.2,964.3,481.5,14.3,43.3,50.2,56.4,17.3,-0.1,-0.6,4.9,1.7,1.7,60,5
서대문구,1,65,1.6,2.4,83.8,526.4,2.1,5218.8,6.57,-0.1,66.2,15.1,15.9,4.8,2.0,27.4,11.4,1152999.2,378504.6,748.4,394.3,12.7,39.0,39.8,42.1,14.7,-0.2,-0.6,6.9,2.8,1.7,60,5
서대문구,1,70,1.6,1.4,0.0,0.0,0.0,6433.3,1.96,-0.2,54.9,11.1,12.6,3.8,1.3,22.3,9.2,1289293.8,426323.7,546.8,270.9,10.7,34.0,29.7,37.7,13.2,-0.3,-0.7,7.0,6.7,0.0,70,5
서대문구,1,75,1.5,1.0,0.0,0.0,0.0,9444.4,3.79,-0.2,45.0,10.8,9.1,3.2,1.1,15.7,6.8,1465170.2,486604.5,414.2,207.4,8.6,31.2,24.2,24.8,10.0,-0.5,-0.7,15.8,0.0,1.7,70,5
서대문구,2,20,2.2,3.4,74.9,488.6,2.7,6431.8,8.12,0.0,126.5,15.8,7.7,4.3,9.1,29.9,11.5,1153814.0,359989.3,695.8,326.2,13.5,41.5,68.6,101.5,19.7,0.1,-0.1,13.0,2.7,1.7,20,5
서대문구,2,25,1.9,3.3,69.6,544.5,2.4,5987.0,8.45,0.1,113.2,12.8,10.8,4.7,12.3,32.7,12.3,1057931.9,351678.8,757.9,418.0,15.4,45.3,98.7,149.1,27.9,0.1,-0.1,15.3,3.3,1.7,20,5
서대문구,2,30,1.9,2.9,72.3,541.2,2.3,6059.3,9.04,0.1,105.0,12.2,12.7,5.5,9.5,32.5,11.9,1082166.8,367169.7,708.9,386.0,14.3,41.2,105.9,167.6,27.1,0.1,-0.1,13.9,4.1,1.7,30,5
서대문구,2,35,1.8,2.7,61.6,543.7,2.7,6039.2,5.91,0.0,106.3,12.8,13.8,6.1,7.8,28.6,11.6,1154824.1,390052.7,570.5,380.2,12.2,40.7,106.5,178.7,25.2,0.0,-0.2,14.1,3.8,1.7,30,5
서대문구,2,40,1.7,2.6,64.4,534.8,2.4,6278.7,7.2,0.0,122.3,14.2,14.4,6.3,5.4,28.3,10.1,1179249.6,404093.6,573.7,304.2,11.9,43.8,98.4,175.5,23.9,0.0,-0.3,11.0,3.2,1.7,40,5
서대문구,2,45,1.5,2.6,66.6,510.0,2.4,6301.2,5.82,-0.1,125.4,19.2,15.4,6.2,3.8,28.4,9.9,1185006.4,406435.7,541.0,300.2,10.9,40.9,85.2,149.0,20.3,-0.1,-0.4,10.0,3.8,1.7,40,5
서대문구,2,55,1.6,2.5,62.3,502.5,2.3,6057.6,6.92,-0.1,127.1,19.8,15.7,5.5,2.5,28.0,10.8,1207149.0,407581.5,596.8,360.5,10.2,38.2,60.2,90.7,15.2,-0.1,-0.6,6.7,4.2,1.7,50,5
서대문구,2,60,1.5,2.5,64.6,505.3,2.3,6533.3,5.95,-0.1,122.4,16.9,14.6,4.8,1.5,26.0,10.1,1253029.9,411853.0,515.8,324.9,10.4,37.6,42.8,66.0,12.7,-0.2,-0.6,6.3,2.2,1.7,60,5
서대문구,2,65,1.5,2.4,75.7,485.0,2.5,6820.5,4.37,-0.1,118.9,12.0,13.0,4.0,1.2,22.5,8.4,1324893.6,441234.7,457.7,273.6,9.2,35.4,29.7,42.5,10.1,-0.2,-0.6,12.5,4.2,1.7,60,5
서대문구,2,70,1.5,1.5,0.0,0.0,1.7,7740.7,4.89,-0.2,100.9,14.0,10.7,3.3,0.6,16.1,6.9,1447613.8,484397.7,344.5,223.9,7.4,31.2,22.1,29.0,9.0,-0.4,-0.6,7.3,0.0,1.7,70,5
서대문구,2,75,1.5,1.0,0.0,0.0,2.7,9916.7,5.08,-0.3,85.2,10.1,8.7,2.6,0.5,12.9,6.1,1547149.9,522010.6,283.7,181.5,6.2,29.7,17.7,21.6,6.6,-0.7,-0.7,5.4,0.0,0.0,70,5
서대문구,1,20,2.1,4.3,76.0,504.7,2.1,7611.1,9.23,0.1,115.9,10.3,8.7,3.7,17.7,25.0,10.0,1238895.6,433584.4,615.2,253.6,11.2,77.1,87.5,97.9,28.5,0.3,-0.1,13.5,5.0,1.7,20,5
서대문구,1,25,2.0,3.8,66.7,535.5,1.9,6278.9,11.31,0.1,114.1,10.6,10.3,4.0,15.1,28.9,12.2,1143367.3,377991.4,665.4,373.3,13.9,68.5,107.6,121.3,31.9,0.2,-0.1,13.5,4.4,1.7,20,5
서대문구,1,30,2.0,2.8,76.3,535.9,2.2,6337.5,11.01,0.2,125.7,13.7,19.0,5.8,13.4,37.2,12.6,1002883.2,367006.4,1062.9,443.3,17.0,65.1,140.9,149.8,32.4,0.2,-0.2,15.4,3.3,1.7,30,5
서대문구,1,35,2.0,2.6,71.3,557.3,2.0,6884.3,7.05,0.2,116.1,14.0,19.4,5.9,11.7,36.9,12.4,973320.8,368298.3,1140.7,429.0,16.9,69.0,128.0,160.9,30.5,0.1,-0.2,13.2,5.3,1.7,30,5
서대문구,1,40,1.7,2.3,77.7,555.8,2.7,5837.8,8.14,0.1,123.0,14.2,22.0,7.0,11.1,36.1,12.4,977194.1,362417.5,1078.5,441.9,15.4,70.1,116.4,161.9,32.2,0.1,-0.3,12.7,4.6,1.7,40,5
서대문구,1,45,1.8,2.4,78.0,538.7,2.2,5091.8,11.57,0.1,127.5,17.7,21.1,6.7,7.8,38.5,12.6,986113.8,370529.2,1293.7,437.8,16.9,60.2,105.8,142.8,26.6,0.0,-0.4,9.3,4.8,1.7,40,5
서대문구,1,55,1.6,2.3,73.9,543.6,2.7,5666.7,10.04,0.0,102.8,18.9,21.4,6.2,4.0,35.8,11.8,1021302.5,376631.0,1077.2,463.2,15.4,45.4,66.3,76.9,21.1,-0.1,-0.5,8.4,3.9,1.7,50,5
서대문구,1,60,1.6,2.3,73.6,524.9,1.7,4634.4,5.86,0.0,88.5,16.1,18.4,5.5,2.4,33.1,12.3,1088208.7,393485.6,937.2,429.2,13.8,41.6,50.1,52.4,15.9,-0.1,-0.6,4.6,1.7,0.0,60,5
서대문구,1,65,1.6,2.4,64.0,507.1,2.8,5222.2,5.51,-0.1,73.1,15.4,16.4,4.9,1.7,27.2,10.0,1183851.6,422211.1,754.9,368.0,12.1,37.3,36.3,43.7,15.3,-0.2,-0.6,6.0,1.7,1.7,60,5
서대문구,1,70,1.6,1.4,0.0,0.0,0.0,6066.7,1.32,-0.1,46.4,12.5,11.7,3.5,1.3,23.2,8.7,1261020.1,444998.7,597.6,264.9,10.9,36.2,27.9,27.8,11.6,-0.3,-0.6,11.7,1.7,0.0,70,5
서대문구,1,75,1.3,1.0,0.0,0.0,0.0,6666.7,5.51,-0.2,32.3,7.1,8.0,2.5,0.7,14.1,6.5,1498896.0,528297.6,368.4,194.4,7.2,30.7,15.3,22.5,10.9,-0.5,-0.7,4.2,0.0,1.7,70,5
서대문구,2,25,1.9,3.2,62.0,522.2,2.1,7227.6,6.29,0.1,97.9,14.8,10.2,4.7,10.7,31.6,12.3,1081218.5,369347.2,739.2,401.8,15.0,42.7,96.4,139.1,25.3,0.1,-0.1,13.8,3.9,1.7,20,5
서대문구,2,30,1.9,3.1,64.1,520.2,2.3,6338.6,8.72,0.1,99.2,13.4,12.5,5.5,9.9,29.2,11.9,1146734.4,408859.9,604.8,399.2,13.2,42.4,107.1,168.7,26.9,0.1,-0.1,14.2,3.5,1.7,30,5
서대문구,2,35,1.8,3.0,63.2,528.6,2.8,6788.5,7.58,0.0,105.7,12.2,14.1,5.9,7.2,26.1,10.7,1201737.9,437043.6,596.9,342.1,11.0,42.7,106.6,194.8,27.1,0.0,-0.2,13.3,5.1,1.7,30,5
서대문구,2,40,1.6,2.6,69.6,527.6,2.1,6632.2,6.69,0.0,128.4,14.2,15.1,6.2,6.0,26.4,10.3,1210671.2,419569.6,580.1,344.2,11.0,47.9,102.4,187.6,25.0,0.0,-0.3,11.6,4.4,1.7,40,5
서대문구,2,45,1.5,2.6,64.8,500.4,2.6,8006.1,5.73,0.0,131.4,20.9,16.2,6.7,5.8,28.2,10.1,1211944.1,438481.6,538.0,307.5,11.0,43.1,92.5,157.9,21.1,-0.1,-0.4,9.7,4.2,1.7,40,5
서대문구,2,60,1.6,2.5,61.6,489.5,2.7,6642.9,7.92,-0.1,143.5,15.5,15.8,5.1,1.7,25.0,9.1,1303081.1,458499.0,488.4,302.8,9.0,37.4,49.0,57.3,11.7,-0.1,-0.6,11.2,4.0,1.7,60,5
서대문구,2,65,1.4,2.5,55.4,439.5,1.7,6583.3,5.3,-0.1,110.8,9.9,12.2,3.7,1.0,20.7,7.4,1364131.3,478975.2,414.6,242.4,9.0,34.4,25.4,40.4,11.5,-0.2,-0.6,6.9,5.0,1.7,60,5
서대문구,2,75,1.4,1.0,0.0,0.0,1.7,8972.2,3.54,-0.3,76.9,16.9,8.1,2.5,0.5,9.9,5.2,1585199.6,550212.4,213.2,158.4,5.5,29.4,17.4,39.1,8.7,-0.7,-0.7,11.3,1.7,0.0,70,5
서대문구,1,30,2.0,2.6,65.4,566.8,2.7,5807.0,7.58,0.2,127.3,15.3,18.1,6.1,16.3,36.0,13.3,995770.9,347159.7,986.0,479.6,16.3,73.6,139.1,158.0,31.7,0.2,-0.1,15.1,4.3,1.7,30,5
서대문구,1,35,2.0,2.4,65.5,558.8,1.9,6039.2,6.58,0.2,129.6,12.8,20.8,6.4,12.0,36.9,13.0,1017201.2,352738.0,1058.1,470.0,15.6,66.0,144.7,162.8,31.9,0.1,-0.2,15.5,5.1,1.7,30,5
서대문구,1,40,1.8,2.5,71.6,580.6,2.0,6029.9,5.51,0.1,122.6,14.2,20.2,6.0,10.1,36.7,12.0,1023833.6,357831.9,1055.1,400.5,15.9,63.0,131.3,162.1,31.1,0.1,-0.3,12.1,4.6,1.7,40,5
서대문구,1,55,1.8,2.3,76.3,559.5,2.7,5736.8,4.27,0.0,88.6,14.5,19.7,6.3,3.9,38.9,13.2,967072.2,344701.1,1076.7,457.5,15.7,45.7,90.0,85.2,20.0,-0.1,-0.5,8.6,5.2,1.7,50,5
서대문구,1,60,1.6,2.3,77.0,535.5,2.2,3226.2,7.35,0.0,98.2,14.4,20.7,6.0,2.9,34.3,12.4,1090418.4,378825.0,1019.5,457.8,14.0,40.4,57.4,63.6,18.4,-0.1,-0.6,8.2,5.0,0.0,60,5
서대문구,1,70,1.8,1.4,0.0,0.0,1.7,3066.7,5.22,-0.2,55.4,13.1,12.4,3.8,1.2,23.8,8.6,1263551.2,436195.6,589.3,272.0,11.3,34.2,23.7,27.3,12.3,-0.3,-0.6,8.9,0.0,1.7,70,5
서대문구,2,20,1.8,3.2,68.3,498.8,2.3,7500.0,5.7,0.0,123.6,16.7,7.4,4.0,8.4,29.5,11.2,1204308.2,402572.4,683.1,303.2,12.8,40.0,59.2,95.8,17.5,0.1,-0.1,12.5,3.3,1.7,20,5
서대문구,2,25,1.9,3.4,64.9,559.0,2.5,5480.6,4.17,0.1,108.7,11.8,9.6,4.9,10.0,31.6,13.1,1102433.7,353327.5,681.6,418.1,14.9,38.2,94.7,138.4,24.1,0.1,-0.1,14.2,2.3,1.7,20,5
서대문구,2,35,1.9,2.9,67.1,552.1,2.2,7283.0,6.09,0.0,101.3,13.6,13.5,6.2,6.0,27.4,11.0,1241060.4,405889.7,490.3,328.1,11.1,38.3,106.9,186.2,25.7,0.0,-0.3,13.6,4.3,1.7,30,5
서대문구,2,40,1.7,2.4,67.7,555.8,2.4,6729.2,5.38,0.0,118.2,15.8,15.0,6.5,5.1,27.2,10.2,1206802.3,405371.8,530.7,327.9,10.6,40.4,100.1,173.1,23.4,-0.1,-0.3,10.6,4.3,1.7,40,5
서대문구,2,45,1.7,2.2,69.5,533.6,2.3,6434.5,5.24,-0.1,124.7,15.6,15.4,6.6,3.6,29.8,10.7,1212866.5,415621.6,554.5,323.5,11.2,39.9,88.7,147.1,20.3,-0.1,-0.4,10.0,2.5,1.7,40,5
서대문구,2,50,1.6,2.3,65.4,538.4,1.9,6046.2,2.33,-0.1,126.9,14.3,15.2,5.9,3.1,30.7,10.8,1204030.9,414702.9,624.1,369.7,11.3,40.9,80.3,127.1,17.2,-0.1,-0.4,7.7,4.2,1.7,50,5
서대문구,2,55,1.7,2.3,62.2,528.7,2.5,4485.7,5.84,-0.1,127.2,19.6,15.7,5.8,2.1,27.7,10.3,1248313.7,432037.4,579.4,311.4,10.3,37.4,55.0,81.5,13.2,-0.1,-0.5,8.1,4.3,1.7,50,5
서대문구,2,60,1.6,2.4,63.3,519.0,2.5,6981.5,4.65,-0.1,125.7,17.6,14.4,5.0,1.8,26.3,10.1,1277933.2,424299.5,552.2,326.5,9.8,34.9,40.7,60.2,12.7,-0.2,-0.6,8.6,2.5,1.7,60,5
서대문구,2,65,1.8,2.4,65.7,519.6,3.3,4666.7,2.33,-0.1,116.6,9.9,12.3,3.9,1.2,21.6,8.9,1357722.6,451320.0,463.8,297.5,9.1,32.9,30.4,39.1,10.1,-0.2,-0.6,4.2,1.7,0.0,60,5
서대문구,2,70,1.7,1.4,0.0,0.0,0.0,3533.3,5.81,-0.2,109.3,15.8,11.0,3.7,0.9,16.8,7.2,1418489.7,484133.0,399.1,220.8,8.2,31.3,23.8,28.9,9.0,-0.3,-0.7,13.3,1.7,0.0,70,5
서대문구,2,75,1.6,1.0,0.0,0.0,3.3,13666.7,6.52,-0.3,79.6,6.4,8.0,2.5,0.4,12.0,5.5,1564539.7,537704.8,294.6,152.5,6.0,29.4,17.8,34.9,8.8,-0.6,-0.7,8.3,3.3,1.7,70,5
서대문구,1,25,1.9,3.8,68.7,518.6,2.2,7771.9,12.37,0.2,127.1,10.9,12.5,4.6,21.8,30.8,12.0,1102881.8,390719.4,769.3,341.9,14.0,73.5,112.2,136.1,33.3,0.3,-0.1,16.7,3.7,1.7,20,5
서대문구,1,30,1.8,3.0,68.9,556.9,2.8,6606.6,7.94,0.2,117.2,13.7,17.5,5.5,14.8,36.1,13.0,1002391.3,384286.7,960.1,415.5,16.1,67.7,130.7,154.3,35.2,0.2,-0.2,14.8,4.9,1.7,30,5
서대문구,1,35,1.7,2.5,74.4,545.4,2.0,6104.4,10.26,0.1,121.1,17.0,20.2,6.5,13.4,35.3,12.4,1028964.5,386548.9,1008.8,423.5,15.3,65.9,136.4,150.0,31.2,0.1,-0.2,14.4,4.2,1.7,30,5
서대문구,1,40,1.8,2.4,67.7,567.3,2.3,5777.8,7.84,0.1,128.6,17.3,22.2,6.5,11.1,37.9,12.6,973009.9,377523.5,1183.0,466.0,16.6,66.5,133.1,168.0,29.5,0.1,-0.3,10.8,4.3,1.7,40,5
서대문구,1,45,1.5,2.2,73.0,552.1,2.2,5409.3,7.67,0.1,129.4,15.0,22.8,6.7,8.5,38.8,12.2,1002396.3,392623.3,1132.9,474.1,16.6,64.8,114.0,143.5,29.2,0.0,-0.3,10.5,4.1,1.7,40,5
서대문구,1,50,1.6,2.5,75.6,535.9,2.2,5844.2,7.49,0.0,111.6,16.6,21.5,6.4,5.8,38.5,12.1,981987.8,398193.0,1224.4,436.5,15.4,56.5,87.3,109.6,21.8,-0.1,-0.5,9.8,4.2,1.7,50,5
서대문구,1,55,1.7,2.5,75.4,540.2,2.3,5294.1,8.61,0.1,106.5,15.7,21.6,6.4,3.3,37.3,12.6,1021385.5,386879.3,1210.5,487.0,15.1,46.9,74.2,89.4,20.1,-0.1,-0.6,7.1,4.7,1.7,50,5
서대문구,1,60,1.6,2.5,83.6,493.4,1.7,4706.4,7.21,-0.1,81.6,14.6,18.2,5.5,2.2,33.5,12.2,1113021.7,415493.0,983.1,426.5,13.4,41.4,52.6,56.3,16.2,-0.1,-0.6,5.6,2.8,1.7,60,5
서대문구,1,65,1.5,2.3,72.2,497.1,3.3,6493.3,6.36,-0.1,68.2,11.1,16.7,4.6,2.5,29.2,11.2,1137753.0,409274.9,777.9,378.2,12.3,39.1,37.2,45.6,15.8,-0.2,-0.6,8.4,6.7,1.7,60,5
서대문구,1,75,1.3,1.0,0.0,0.0,0.0,3500.0,2.97,-0.2,48.8,9.4,9.8,3.2,0.6,18.1,7.3,1454389.1,522802.0,425.6,205.5,8.3,30.1,24.0,22.1,10.7,-0.5,-0.6,2.5,0.0,0.0,70,5
서대문구,2,20,1.7,3.0,69.7,475.0,2.0,5333.3,4.39,0.0,118.0,14.6,8.0,4.1,9.2,28.6,11.5,1198999.0,427724.9,610.7,285.7,12.3,40.4,71.0,105.5,20.2,0.1,-0.1,12.8,3.9,1.7,20,5
서대문구,2,30,1.9,2.8,70.4,522.0,2.8,7055.6,5.74,0.1,98.2,10.1,12.3,5.4,9.8,32.5,12.8,1068020.2,399175.7,756.0,427.8,14.6,42.3,101.9,164.3,28.1,0.1,-0.2,13.6,3.4,1.7,30,5
서대문구,2,40,1.6,2.4,62.9,487.5,2.6,6413.5,7.14,0.0,120.1,14.1,14.6,5.8,5.8,28.2,10.7,1205158.0,454037.3,549.1,338.4,11.0,45.1,102.0,185.0,23.9,0.0,-0.3,13.1,5.2,1.7,40,5
서대문구,2,45,1.4,2.4,65.6,511.7,2.6,7013.7,7.87,-0.1,123.4,17.8,15.7,6.5,3.9,28.9,10.1,1198546.5,453814.6,589.8,322.3,10.5,43.2,84.9,152.2,20.4,-0.1,-0.4,9.7,3.3,1.7,40,5
서대문구,2,50,1.5,2.5,64.2,506.1,2.1,6628.2,7.3,-0.1,131.4,17.7,15.6,5.9,2.5,28.3,10.4,1196710.9,450800.0,588.1,337.1,10.7,38.3,70.0,112.6,16.7,-0.1,-0.5,7.8,4.1,1.7,50,5
서대문구,2,55,1.5,2.4,66.7,500.6,2.1,6546.1,8.81,-0.1,127.7,17.1,15.6,5.4,2.3,29.0,10.6,1209000.9,436694.3,643.3,368.1,10.2,38.7,60.8,95.5,13.9,-0.1,-0.5,7.0,5.7,1.7,50,5
서대문구,2,60,1.4,2.4,70.4,508.2,2.1,6666.7,5.07,-0.1,123.7,14.2,15.5,5.0,1.4,26.7,9.8,1259805.7,456595.6,596.6,336.5,9.4,37.2,38.8,62.6,11.8,-0.1,-0.6,6.1,2.8,1.7,60,5
서대문구,2,65,1.4,2.4,66.5,463.1,2.8,7681.8,5.18,-0.1,125.3,10.6,13.5,4.2,1.3,22.3,8.7,1330239.4,480620.0,433.0,271.8,8.1,35.8,32.4,53.6,11.3,-0.2,-0.6,9.2,5.0,1.7,60,5
서대문구,2,75,1.3,1.0,0.0,0.0,2.2,5703.7,2.84,-0.3,79.3,10.3,7.8,2.5,0.6,10.3,5.1,1595786.6,566913.6,235.2,162.5,5.0,31.1,21.4,42.9,10.0,-0.7,-0.7,7.5,0.0,0.0,70,5
서대문구,1,30,1.9,2.9,75.9,548.2,2.5,7443.7,14.51,0.2,108.6,12.2,16.9,5.6,15.6,35.6,13.4,1006906.9,350207.5,911.9,413.1,16.4,70.9,132.2,151.0,34.7,0.2,-0.1,15.4,3.8,1.7,30,5
